fecha,Unidad,target,NP,anualidad_red,baja_vto,baja_sin_efec,producto,tipo_cliente,baja_excepcional,modalidad,LOPD,impago,nivel_inicio,des_nivel_inicio,nivel_final,des_nivel_final,solicitudes,asegurados
31/08/2020,Oficinas/Agencaixa,No,No,3,,No,Resto,Pyme,,Dental,Sí,No,3,Oficinas/Agencaixa,5,TF9,1,3
31/08/2020,Oficinas/Agencaixa,No,No,3,,No,Resto,Pyme,,Dental,Sí,No,5,TF9,14,Retenido,1,3
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Basico,Individual,No,Asistencia,No,No,3,Oficinas/Agencaixa,5,TF9,80,94
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Basico,Individual,No,Asistencia,No,No,5,TF9,9,Cola TF9,25,35
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Basico,Individual,No,Asistencia,No,No,5,TF9,16,Baja,52,56
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Basico,Individual,No,Asistencia,No,No,5,TF9,18,Traspaso,3,3
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Basico,Individual,No,Asistencia,No,No,9,Cola TF9,13,Pendiente nivel 2,25,35
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Basico,Individual,No,Asistencia,No,No,13,Pendiente nivel 2,16,Baja,19,22
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Basico,Individual,No,Asistencia,No,No,13,Pendiente nivel 2,18,Traspaso,6,13
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Basico,Individual,No,Asistencia,Sí,No,3,Oficinas/Agencaixa,5,TF9,74,91
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Basico,Individual,No,Asistencia,Sí,No,5,TF9,9,Cola TF9,27,35
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Basico,Individual,No,Asistencia,Sí,No,5,TF9,16,Baja,45,54
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Basico,Individual,No,Asistencia,Sí,No,5,TF9,18,Traspaso,2,2
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Basico,Individual,No,Asistencia,Sí,No,9,Cola TF9,13,Pendiente nivel 2,27,35
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Basico,Individual,No,Asistencia,Sí,No,13,Pendiente nivel 2,16,Baja,11,18
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Basico,Individual,No,Asistencia,Sí,No,13,Pendiente nivel 2,18,Traspaso,16,17
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Basico,Individual,Sí,Asistencia,No,No,3,Oficinas/Agencaixa,5,TF9,8,8
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Basico,Individual,Sí,Asistencia,No,No,5,TF9,9,Cola TF9,1,1
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Basico,Individual,Sí,Asistencia,No,No,5,TF9,16,Baja,6,6
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Basico,Individual,Sí,Asistencia,No,No,5,TF9,18,Traspaso,1,1
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Basico,Individual,Sí,Asistencia,No,No,9,Cola TF9,13,Pendiente nivel 2,1,1
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Basico,Individual,Sí,Asistencia,No,No,13,Pendiente nivel 2,16,Baja,1,1
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Basico,Individual,Sí,Asistencia,Sí,No,3,Oficinas/Agencaixa,5,TF9,5,5
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Basico,Individual,Sí,Asistencia,Sí,No,5,TF9,16,Baja,2,2
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Basico,Individual,Sí,Asistencia,Sí,No,5,TF9,18,Traspaso,3,3
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Plena,Individual,No,Asistencia,No,No,3,Oficinas/Agencaixa,5,TF9,54,58
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Plena,Individual,No,Asistencia,No,No,5,TF9,9,Cola TF9,11,11
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Plena,Individual,No,Asistencia,No,No,5,TF9,16,Baja,34,38
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Plena,Individual,No,Asistencia,No,No,5,TF9,18,Traspaso,9,9
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Plena,Individual,No,Asistencia,No,No,9,Cola TF9,13,Pendiente nivel 2,11,11
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Plena,Individual,No,Asistencia,No,No,13,Pendiente nivel 2,16,Baja,10,10
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Plena,Individual,No,Asistencia,No,No,13,Pendiente nivel 2,18,Traspaso,1,1
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Plena,Individual,No,Asistencia,Sí,No,3,Oficinas/Agencaixa,5,TF9,66,92
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Plena,Individual,No,Asistencia,Sí,No,5,TF9,9,Cola TF9,10,13
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Plena,Individual,No,Asistencia,Sí,No,5,TF9,16,Baja,52,73
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Plena,Individual,No,Asistencia,Sí,No,5,TF9,18,Traspaso,4,6
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Plena,Individual,No,Asistencia,Sí,No,9,Cola TF9,12,Cont útil nivel 2,2,2
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Plena,Individual,No,Asistencia,Sí,No,9,Cola TF9,13,Pendiente nivel 2,8,11
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Plena,Individual,No,Asistencia,Sí,No,12,Cont útil nivel 2,16,Baja,2,2
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Plena,Individual,No,Asistencia,Sí,No,13,Pendiente nivel 2,16,Baja,6,6
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Plena,Individual,No,Asistencia,Sí,No,13,Pendiente nivel 2,18,Traspaso,2,5
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Plena,Individual,Sí,Asistencia,No,No,3,Oficinas/Agencaixa,5,TF9,22,27
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Plena,Individual,Sí,Asistencia,No,No,5,TF9,9,Cola TF9,2,2
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Plena,Individual,Sí,Asistencia,No,No,5,TF9,16,Baja,6,7
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Plena,Individual,Sí,Asistencia,No,No,5,TF9,18,Traspaso,14,18
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Plena,Individual,Sí,Asistencia,No,No,9,Cola TF9,13,Pendiente nivel 2,2,2
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Plena,Individual,Sí,Asistencia,No,No,13,Pendiente nivel 2,18,Traspaso,2,2
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Plena,Individual,Sí,Asistencia,Sí,No,3,Oficinas/Agencaixa,5,TF9,15,18
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Plena,Individual,Sí,Asistencia,Sí,No,5,TF9,9,Cola TF9,2,2
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Plena,Individual,Sí,Asistencia,Sí,No,5,TF9,16,Baja,8,8
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Plena,Individual,Sí,Asistencia,Sí,No,5,TF9,18,Traspaso,5,8
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Plena,Individual,Sí,Asistencia,Sí,No,9,Cola TF9,13,Pendiente nivel 2,2,2
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Plena,Individual,Sí,Asistencia,Sí,No,13,Pendiente nivel 2,16,Baja,1,1
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Plena,Individual,Sí,Asistencia,Sí,No,13,Pendiente nivel 2,18,Traspaso,1,1
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Resto,Individual,No,Asistencia,No,No,3,Oficinas/Agencaixa,5,TF9,9,10
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Resto,Individual,No,Asistencia,No,No,5,TF9,9,Cola TF9,3,3
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Resto,Individual,No,Asistencia,No,No,5,TF9,16,Baja,6,7
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Resto,Individual,No,Asistencia,No,No,9,Cola TF9,13,Pendiente nivel 2,3,3
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Resto,Individual,No,Asistencia,No,No,13,Pendiente nivel 2,16,Baja,2,2
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Resto,Individual,No,Asistencia,No,No,13,Pendiente nivel 2,18,Traspaso,1,1
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Resto,Individual,No,Asistencia,Sí,No,3,Oficinas/Agencaixa,5,TF9,2,4
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Resto,Individual,No,Asistencia,Sí,No,5,TF9,16,Baja,2,4
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Resto,Individual,No,Dental,No,No,3,Oficinas/Agencaixa,5,TF9,77,100
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Resto,Individual,No,Dental,No,No,5,TF9,9,Cola TF9,42,52
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Resto,Individual,No,Dental,No,No,5,TF9,16,Baja,35,48
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Resto,Individual,No,Dental,No,No,9,Cola TF9,13,Pendiente nivel 2,42,52
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Resto,Individual,No,Dental,No,No,13,Pendiente nivel 2,16,Baja,41,51
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Resto,Individual,No,Dental,No,No,13,Pendiente nivel 2,18,Traspaso,1,1
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Resto,Individual,No,Dental,Sí,No,3,Oficinas/Agencaixa,5,TF9,66,96
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Resto,Individual,No,Dental,Sí,No,5,TF9,9,Cola TF9,33,52
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Resto,Individual,No,Dental,Sí,No,5,TF9,16,Baja,32,41
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Resto,Individual,No,Dental,Sí,No,5,TF9,18,Traspaso,1,3
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Resto,Individual,No,Dental,Sí,No,9,Cola TF9,10,Cont no útil nivel 2,1,1
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Resto,Individual,No,Dental,Sí,No,9,Cola TF9,11,No procede nivel 2,1,3
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Resto,Individual,No,Dental,Sí,No,9,Cola TF9,13,Pendiente nivel 2,31,48
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Resto,Individual,No,Dental,Sí,No,10,Cont no útil nivel 2,18,Traspaso,1,1
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Resto,Individual,No,Dental,Sí,No,11,No procede nivel 2,16,Baja,1,3
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Resto,Individual,No,Dental,Sí,No,13,Pendiente nivel 2,16,Baja,29,46
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Resto,Individual,No,Dental,Sí,No,13,Pendiente nivel 2,18,Traspaso,2,2
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Resto,Individual,No,Dental,Sí,Sí,3,Oficinas/Agencaixa,5,TF9,1,1
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Resto,Individual,No,Dental,Sí,Sí,5,TF9,16,Baja,1,1
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Resto,Individual,Sí,Asistencia,No,No,3,Oficinas/Agencaixa,5,TF9,1,1
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Resto,Individual,Sí,Asistencia,No,No,5,TF9,16,Baja,1,1
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Resto,Individual,Sí,Asistencia,Sí,No,3,Oficinas/Agencaixa,5,TF9,2,3
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Resto,Individual,Sí,Asistencia,Sí,No,5,TF9,9,Cola TF9,1,2
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Resto,Individual,Sí,Asistencia,Sí,No,5,TF9,16,Baja,1,1
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Resto,Individual,Sí,Asistencia,Sí,No,9,Cola TF9,13,Pendiente nivel 2,1,2
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Resto,Individual,Sí,Asistencia,Sí,No,13,Pendiente nivel 2,16,Baja,1,2
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Resto,Individual,Sí,Dental,No,No,3,Oficinas/Agencaixa,5,TF9,10,10
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Resto,Individual,Sí,Dental,No,No,5,TF9,9,Cola TF9,7,7
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Resto,Individual,Sí,Dental,No,No,5,TF9,16,Baja,3,3
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Resto,Individual,Sí,Dental,No,No,9,Cola TF9,13,Pendiente nivel 2,7,7
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Resto,Individual,Sí,Dental,No,No,13,Pendiente nivel 2,16,Baja,7,7
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Resto,Individual,Sí,Dental,Sí,No,3,Oficinas/Agencaixa,5,TF9,2,5
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Resto,Individual,Sí,Dental,Sí,No,5,TF9,16,Baja,2,5
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Resto,Pyme,No,Asistencia,No,No,3,Oficinas/Agencaixa,5,TF9,84,171
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Resto,Pyme,No,Asistencia,No,No,5,TF9,9,Cola TF9,9,25
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Resto,Pyme,No,Asistencia,No,No,5,TF9,16,Baja,74,145
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Resto,Pyme,No,Asistencia,No,No,5,TF9,18,Traspaso,1,1
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Resto,Pyme,No,Asistencia,No,No,9,Cola TF9,13,Pendiente nivel 2,9,25
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Resto,Pyme,No,Asistencia,No,No,13,Pendiente nivel 2,16,Baja,7,13
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Resto,Pyme,No,Asistencia,No,No,13,Pendiente nivel 2,18,Traspaso,2,12
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Resto,Pyme,No,Asistencia,Sí,No,3,Oficinas/Agencaixa,5,TF9,99,210
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Resto,Pyme,No,Asistencia,Sí,No,5,TF9,9,Cola TF9,24,44
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Resto,Pyme,No,Asistencia,Sí,No,5,TF9,16,Baja,70,156
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Resto,Pyme,No,Asistencia,Sí,No,5,TF9,18,Traspaso,5,10
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Resto,Pyme,No,Asistencia,Sí,No,9,Cola TF9,13,Pendiente nivel 2,24,44
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Resto,Pyme,No,Asistencia,Sí,No,13,Pendiente nivel 2,16,Baja,16,33
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Resto,Pyme,No,Asistencia,Sí,No,13,Pendiente nivel 2,18,Traspaso,8,11
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Resto,Pyme,No,Dental,No,No,3,Oficinas/Agencaixa,5,TF9,27,46
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Resto,Pyme,No,Dental,No,No,5,TF9,9,Cola TF9,10,16
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Resto,Pyme,No,Dental,No,No,5,TF9,16,Baja,17,30
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Resto,Pyme,No,Dental,No,No,9,Cola TF9,13,Pendiente nivel 2,10,16
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Resto,Pyme,No,Dental,No,No,13,Pendiente nivel 2,16,Baja,9,15
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Resto,Pyme,No,Dental,No,No,13,Pendiente nivel 2,18,Traspaso,1,1
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Resto,Pyme,No,Dental,Sí,No,3,Oficinas/Agencaixa,5,TF9,59,122
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Resto,Pyme,No,Dental,Sí,No,5,TF9,9,Cola TF9,23,49
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Resto,Pyme,No,Dental,Sí,No,5,TF9,16,Baja,36,73
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Resto,Pyme,No,Dental,Sí,No,9,Cola TF9,13,Pendiente nivel 2,23,49
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Resto,Pyme,No,Dental,Sí,No,13,Pendiente nivel 2,16,Baja,21,46
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Resto,Pyme,No,Dental,Sí,No,13,Pendiente nivel 2,18,Traspaso,2,3
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Resto,Pyme,Sí,Asistencia,No,No,3,Oficinas/Agencaixa,5,TF9,17,47
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Resto,Pyme,Sí,Asistencia,No,No,5,TF9,9,Cola TF9,4,7
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Resto,Pyme,Sí,Asistencia,No,No,5,TF9,16,Baja,8,8
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Resto,Pyme,Sí,Asistencia,No,No,5,TF9,18,Traspaso,5,32
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Resto,Pyme,Sí,Asistencia,No,No,9,Cola TF9,13,Pendiente nivel 2,4,7
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Resto,Pyme,Sí,Asistencia,No,No,13,Pendiente nivel 2,16,Baja,1,2
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Resto,Pyme,Sí,Asistencia,No,No,13,Pendiente nivel 2,18,Traspaso,3,5
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Resto,Pyme,Sí,Asistencia,Sí,No,3,Oficinas/Agencaixa,5,TF9,21,43
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Resto,Pyme,Sí,Asistencia,Sí,No,5,TF9,9,Cola TF9,9,18
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Resto,Pyme,Sí,Asistencia,Sí,No,5,TF9,16,Baja,4,5
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Resto,Pyme,Sí,Asistencia,Sí,No,5,TF9,18,Traspaso,8,20
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Resto,Pyme,Sí,Asistencia,Sí,No,9,Cola TF9,13,Pendiente nivel 2,9,18
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Resto,Pyme,Sí,Asistencia,Sí,No,13,Pendiente nivel 2,16,Baja,2,2
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Resto,Pyme,Sí,Asistencia,Sí,No,13,Pendiente nivel 2,18,Traspaso,7,16
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Resto,Pyme,Sí,Dental,No,No,3,Oficinas/Agencaixa,5,TF9,2,6
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Resto,Pyme,Sí,Dental,No,No,5,TF9,16,Baja,2,6
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Resto,Pyme,Sí,Dental,Sí,No,3,Oficinas/Agencaixa,5,TF9,5,6
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Resto,Pyme,Sí,Dental,Sí,No,5,TF9,9,Cola TF9,4,5
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Resto,Pyme,Sí,Dental,Sí,No,5,TF9,16,Baja,1,1
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Resto,Pyme,Sí,Dental,Sí,No,9,Cola TF9,13,Pendiente nivel 2,4,5
31/08/2020,Oficinas/Agencaixa,No,No,3,No,No,Resto,Pyme,Sí,Dental,Sí,No,13,Pendiente nivel 2,16,Baja,4,5
31/08/2020,Oficinas/Agencaixa,No,No,3,No,Sí,Basico,Individual,No,Asistencia,No,No,3,Oficinas/Agencaixa,5,TF9,1,1
31/08/2020,Oficinas/Agencaixa,No,No,3,No,Sí,Basico,Individual,No,Asistencia,No,No,5,TF9,16,Baja,1,1
31/08/2020,Oficinas/Agencaixa,No,No,3,No,Sí,Plena,Individual,No,Asistencia,No,No,3,Oficinas/Agencaixa,5,TF9,2,2
31/08/2020,Oficinas/Agencaixa,No,No,3,No,Sí,Plena,Individual,No,Asistencia,No,No,5,TF9,16,Baja,2,2
31/08/2020,Oficinas/Agencaixa,No,No,3,No,Sí,Resto,Pyme,No,Dental,Sí,No,3,Oficinas/Agencaixa,5,TF9,3,3
31/08/2020,Oficinas/Agencaixa,No,No,3,No,Sí,Resto,Pyme,No,Dental,Sí,No,5,TF9,9,Cola TF9,1,1
31/08/2020,Oficinas/Agencaixa,No,No,3,No,Sí,Resto,Pyme,No,Dental,Sí,No,5,TF9,16,Baja,2,2
31/08/2020,Oficinas/Agencaixa,No,No,3,No,Sí,Resto,Pyme,No,Dental,Sí,No,9,Cola TF9,13,Pendiente nivel 2,1,1
31/08/2020,Oficinas/Agencaixa,No,No,3,No,Sí,Resto,Pyme,No,Dental,Sí,No,13,Pendiente nivel 2,16,Baja,1,1
31/08/2020,Oficinas/Agencaixa,No,No,3,Sí,No,Basico,Individual,No,Asistencia,No,No,3,Oficinas/Agencaixa,5,TF9,606,838
31/08/2020,Oficinas/Agencaixa,No,No,3,Sí,No,Basico,Individual,No,Asistencia,No,No,5,TF9,9,Cola TF9,321,434
31/08/2020,Oficinas/Agencaixa,No,No,3,Sí,No,Basico,Individual,No,Asistencia,No,No,5,TF9,16,Baja,282,400
31/08/2020,Oficinas/Agencaixa,No,No,3,Sí,No,Basico,Individual,No,Asistencia,No,No,5,TF9,18,Traspaso,3,4
31/08/2020,Oficinas/Agencaixa,No,No,3,Sí,No,Basico,Individual,No,Asistencia,No,No,9,Cola TF9,10,Cont no útil nivel 2,9,10
31/08/2020,Oficinas/Agencaixa,No,No,3,Sí,No,Basico,Individual,No,Asistencia,No,No,9,Cola TF9,11,No procede nivel 2,1,1
31/08/2020,Oficinas/Agencaixa,No,No,3,Sí,No,Basico,Individual,No,Asistencia,No,No,9,Cola TF9,12,Cont útil nivel 2,6,7
31/08/2020,Oficinas/Agencaixa,No,No,3,Sí,No,Basico,Individual,No,Asistencia,No,No,9,Cola TF9,13,Pendiente nivel 2,305,416
31/08/2020,Oficinas/Agencaixa,No,No,3,Sí,No,Basico,Individual,No,Asistencia,No,No,10,Cont no útil nivel 2,16,Baja,9,10
31/08/2020,Oficinas/Agencaixa,No,No,3,Sí,No,Basico,Individual,No,Asistencia,No,No,11,No procede nivel 2,16,Baja,1,1
31/08/2020,Oficinas/Agencaixa,No,No,3,Sí,No,Basico,Individual,No,Asistencia,No,No,12,Cont útil nivel 2,16,Baja,6,7
31/08/2020,Oficinas/Agencaixa,No,No,3,Sí,No,Basico,Individual,No,Asistencia,No,No,13,Pendiente nivel 2,16,Baja,305,416
31/08/2020,Oficinas/Agencaixa,No,No,3,Sí,No,Basico,Individual,No,Asistencia,Sí,No,3,Oficinas/Agencaixa,5,TF9,972,1437
31/08/2020,Oficinas/Agencaixa,No,No,3,Sí,No,Basico,Individual,No,Asistencia,Sí,No,5,TF9,9,Cola TF9,380,595
31/08/2020,Oficinas/Agencaixa,No,No,3,Sí,No,Basico,Individual,No,Asistencia,Sí,No,5,TF9,16,Baja,591,840
31/08/2020,Oficinas/Agencaixa,No,No,3,Sí,No,Basico,Individual,No,Asistencia,Sí,No,5,TF9,18,Traspaso,1,2
31/08/2020,Oficinas/Agencaixa,No,No,3,Sí,No,Basico,Individual,No,Asistencia,Sí,No,9,Cola TF9,10,Cont no útil nivel 2,4,4
31/08/2020,Oficinas/Agencaixa,No,No,3,Sí,No,Basico,Individual,No,Asistencia,Sí,No,9,Cola TF9,11,No procede nivel 2,1,1
31/08/2020,Oficinas/Agencaixa,No,No,3,Sí,No,Basico,Individual,No,Asistencia,Sí,No,9,Cola TF9,12,Cont útil nivel 2,12,19
31/08/2020,Oficinas/Agencaixa,No,No,3,Sí,No,Basico,Individual,No,Asistencia,Sí,No,9,Cola TF9,13,Pendiente nivel 2,363,571
31/08/2020,Oficinas/Agencaixa,No,No,3,Sí,No,Basico,Individual,No,Asistencia,Sí,No,10,Cont no útil nivel 2,16,Baja,4,4
31/08/2020,Oficinas/Agencaixa,No,No,3,Sí,No,Basico,Individual,No,Asistencia,Sí,No,11,No procede nivel 2,16,Baja,1,1
31/08/2020,Oficinas/Agencaixa,No,No,3,Sí,No,Basico,Individual,No,Asistencia,Sí,No,12,Cont útil nivel 2,16,Baja,12,19
31/08/2020,Oficinas/Agencaixa,No,No,3,Sí,No,Basico,Individual,No,Asistencia,Sí,No,13,Pendiente nivel 2,16,Baja,362,569
31/08/2020,Oficinas/Agencaixa,No,No,3,Sí,No,Basico,Individual,No,Asistencia,Sí,No,13,Pendiente nivel 2,18,Traspaso,1,2
31/08/2020,Oficinas/Agencaixa,No,No,3,Sí,No,Basico,Individual,Sí,Asistencia,No,No,3,Oficinas/Agencaixa,5,TF9,214,282
31/08/2020,Oficinas/Agencaixa,No,No,3,Sí,No,Basico,Individual,Sí,Asistencia,No,No,5,TF9,9,Cola TF9,177,235
31/08/2020,Oficinas/Agencaixa,No,No,3,Sí,No,Basico,Individual,Sí,Asistencia,No,No,5,TF9,16,Baja,35,45
31/08/2020,Oficinas/Agencaixa,No,No,3,Sí,No,Basico,Individual,Sí,Asistencia,No,No,5,TF9,18,Traspaso,2,2
31/08/2020,Oficinas/Agencaixa,No,No,3,Sí,No,Basico,Individual,Sí,Asistencia,No,No,9,Cola TF9,13,Pendiente nivel 2,177,235
31/08/2020,Oficinas/Agencaixa,No,No,3,Sí,No,Basico,Individual,Sí,Asistencia,No,No,13,Pendiente nivel 2,16,Baja,177,235
31/08/2020,Oficinas/Agencaixa,No,No,3,Sí,No,Basico,Individual,Sí,Asistencia,Sí,No,3,Oficinas/Agencaixa,5,TF9,456,602
31/08/2020,Oficinas/Agencaixa,No,No,3,Sí,No,Basico,Individual,Sí,Asistencia,Sí,No,5,TF9,9,Cola TF9,342,453
31/08/2020,Oficinas/Agencaixa,No,No,3,Sí,No,Basico,Individual,Sí,Asistencia,Sí,No,5,TF9,16,Baja,113,148
31/08/2020,Oficinas/Agencaixa,No,No,3,Sí,No,Basico,Individual,Sí,Asistencia,Sí,No,5,TF9,18,Traspaso,1,1
31/08/2020,Oficinas/Agencaixa,No,No,3,Sí,No,Basico,Individual,Sí,Asistencia,Sí,No,9,Cola TF9,13,Pendiente nivel 2,342,453
31/08/2020,Oficinas/Agencaixa,No,No,3,Sí,No,Basico,Individual,Sí,Asistencia,Sí,No,13,Pendiente nivel 2,16,Baja,342,453
